Time,Junction 1,Big Roundabout,Junction 2,Junction 3,Junction 4,Junction 5
991,0,2,0,0,0,2
992,0,2,0,0,0,2
993,0,2,1,1,0,2
994,1,1,1,1,0,0
995,1,1,1,1,0,0
996,1,1,1,1,0,0
997,1,1,1,2,0,0
998,1,0,2,1,1,0
999,1,0,2,1,1,0
1000,0,0,2,1,1,0
1001,0,1,3,2,2,0
1002,0,1,3,1,2,0
1003,0,1,2,2,2,1
1004,0,1,2,2,2,1
1005,0,1,2,2,2,1
1006,0,1,2,2,2,1
1007,0,1,2,2,2,1
1008,0,1,2,3,2,2
1009,0,1,3,3,2,2
1010,0,1,3,2,1,1
1011,0,1,2,2,1,2
1012,0,1,3,1,0,2
1013,0,1,4,1,0,3
1014,0,1,4,1,0,2
1015,0,1,3,1,0,3
1016,0,0,1,1,0,3
1017,0,0,1,0,0,3
1018,0,0,1,0,0,0
1019,0,0,0,0,0,0
1020,0,0,0,0,0,0
1021,0,0,1,0,0,0
1022,0,0,1,0,0,0
1023,0,0,1,0,0,0
1024,0,0,1,0,0,0
1025,0,0,1,0,0,0
1026,0,0,1,0,1,0
1027,0,0,1,0,1,1
1028,0,0,1,0,1,1
1029,0,0,1,0,2,1
1030,0,0,0,0,1,0
1031,0,0,0,0,1,1
1032,0,1,0,0,1,1
1033,0,1,0,0,1,2
1034,0,1,0,0,1,2
1035,0,1,0,0,0,2
1036,0,1,0,1,0,2
1037,0,1,0,1,0,2
1038,0,1,0,1,0,2
1039,0,1,0,1,0,1
1040,0,1,1,1,0,1
1041,0,1,0,0,0,0
1042,0,1,0,0,0,2
1043,0,1,0,0,0,3
1044,0,1,0,0,0,3
1045,0,1,0,0,0,3
1046,0,0,0,0,0,2
1047,0,0,0,1,0,2
1048,0,0,0,1,0,2
1049,0,0,0,1,1,1
1050,0,0,0,1,0,1
1051,0,0,0,1,0,1
1052,0,0,1,1,0,1
1053,0,0,2,2,0,1
1054,0,0,2,2,0,1
1055,0,0,2,2,0,1
1056,0,0,2,2,0,1
1057,0,0,2,2,0,1
1058,0,0,2,2,0,1
1059,0,0,2,2,0,1
1060,0,0,2,2,0,0
1061,0,0,2,2,0,0
1062,0,0,1,1,0,0
1063,0,1,1,0,0,0
1064,0,1,1,0,1,0
1065,0,1,2,0,1,0
1066,0,1,1,0,1,0
1067,0,1,1,0,1,0
1068,0,1,1,0,0,0
1069,0,1,1,0,0,1
1070,0,1,1,0,0,1
1071,0,1,1,0,0,1
1072,0,0,1,0,0,2
1073,0,0,2,1,0,2
1074,0,1,2,1,0,2
1075,0,1,1,1,0,2
1076,0,1,1,1,0,1
1077,0,1,1,1,0,1
1078,0,1,1,1,0,2
1079,0,1,1,1,0,1
1080,0,1,1,1,0,1
1081,0,1,1,0,0,1
1082,0,1,1,0,0,0
1083,0,1,0,0,0,0
1084,0,1,1,0,0,0
1085,0,1,0,0,0,0
1086,0,1,0,0,0,0
1087,0,1,0,0,0,1
1088,0,2,0,0,0,1
1089,0,2,0,0,0,1
1090,0,2,0,0,0,1
1091,0,2,0,0,0,0
1092,1,3,0,0,0,0
1093,1,4,0,0,0,0
1094,1,4,0,0,0,0
1095,1,4,0,0,0,1
1096,1,4,0,0,0,1
1097,1,4,0,0,0,1
1098,1,4,0,0,0,0
1099,1,4,0,0,1,0
1100,1,3,0,1,1,0
1101,1,3,0,2,1,0
1102,0,2,0,2,1,0
1103,0,1,0,2,1,0
1104,0,1,0,2,1,0
1105,0,1,0,2,1,0
1106,0,1,0,1,1,0
1107,0,0,0,1,1,0
1108,0,0,0,1,1,0
1109,0,0,0,1,1,0
1110,0,0,0,1,1,0
1111,0,0,0,0,1,0
1112,0,0,0,0,1,0
1113,0,0,0,0,1,0
1114,0,0,0,0,0,1
1115,0,0,0,0,0,1
1116,0,0,0,0,0,1
1117,0,1,0,0,0,2
1118,0,1,1,0,0,2
1119,0,1,1,0,0,2
1120,0,1,1,0,0,2
1121,0,1,1,0,0,1
1122,0,1,2,0,0,1
1123,0,1,2,0,0,1
1124,0,0,2,0,0,1
1125,0,1,2,0,0,1
1126,0,1,2,0,0,1
1127,0,1,2,1,0,0
1128,0,1,2,1,0,0
1129,0,1,2,1,0,0
1130,0,1,2,1,0,0
1131,0,1,1,2,0,0
1132,0,1,0,1,0,0
1133,0,1,0,1,0,0
1134,0,1,0,1,0,0
1135,0,3,0,1,0,0
1136,0,3,0,1,0,0
1137,0,3,0,1,0,1
1138,0,3,0,1,0,1
1139,1,3,0,0,0,1
1140,1,4,0,1,0,1
1141,1,4,0,1,0,0
1142,1,4,0,1,0,0
1143,1,3,1,1,0,1
1144,1,3,1,2,0,1
1145,1,3,1,3,0,1
1146,1,3,1,2,0,0
1147,1,3,1,2,0,0
1148,1,3,2,2,0,0
1149,1,2,2,2,0,0
1150,1,0,2,2,1,0
1151,1,0,2,2,1,0
1152,0,0,2,2,1,0
1153,0,0,1,1,1,0
1154,0,0,1,1,1,0
1155,0,0,1,1,1,0
1156,0,0,1,1,1,0
1157,0,0,1,1,1,0
1158,0,0,1,1,0,1
1159,0,0,1,0,0,1
1160,0,0,2,0,0,1
1161,0,0,2,0,0,2
1162,0,0,2,0,0,2
1163,0,0,2,1,0,1
1164,0,0,3,1,0,1
1165,0,0,3,1,0,1
1166,0,0,3,1,0,1
1167,0,0,2,1,0,2
1168,0,0,2,2,0,2
1169,0,0,2,2,0,1
1170,0,0,2,2,0,1
1171,0,0,2,2,0,1
1172,0,0,2,2,0,1
1173,0,0,3,1,0,1
1174,0,0,1,1,1,0
1175,0,0,1,1,2,0
1176,0,0,1,1,1,0
1177,0,0,1,1,2,0
1178,0,0,0,0,2,0
1179,0,0,0,0,2,0
1180,0,0,0,0,2,1
1181,0,0,0,0,2,1
1182,0,0,0,1,1,1
1183,0,0,0,1,0,1
1184,0,0,0,1,0,1
1185,0,0,0,1,0,1
1186,0,0,0,2,0,1
1187,0,0,0,1,0,1
1188,0,0,0,1,0,1
1189,0,0,0,1,0,1
1190,0,0,0,0,0,1
1191,0,0,0,0,0,2
1192,0,0,0,0,0,2
1193,0,0,1,0,0,2
1194,0,1,1,0,0,2
1195,0,1,1,0,0,2
1196,0,1,1,0,0,1
1197,0,1,0,0,0,1
1198,0,1,1,0,0,1
1199,0,3,1,0,0,1
1200,0,3,2,0,0,0
1201,0,3,2,0,0,0
1202,0,3,2,1,0,0
1203,0,3,2,1,0,0
1204,0,3,2,1,0,0
1205,0,3,2,1,0,0
1206,0,3,1,1,0,0
1207,0,2,1,1,0,1
1208,1,3,0,1,0,1
1209,1,3,0,1,0,1
1210,1,3,0,0,0,1
1211,0,3,0,0,0,1
1212,0,3,0,0,0,1
1213,0,3,0,0,0,2
1214,0,2,0,0,0,2
1215,0,2,0,0,0,2
1216,0,2,0,0,0,2
1217,0,2,0,0,0,2
1218,0,2,0,0,0,2
1219,0,2,0,0,0,2
1220,0,2,0,0,0,1
1221,0,2,0,0,0,2
1222,0,2,0,0,0,2
1223,0,2,0,1,0,1
1224,1,2,0,1,0,1
1225,0,2,0,1,0,0
1226,0,1,1,1,0,0
1227,0,1,1,1,0,0
1228,0,1,1,1,0,0
1229,0,1,1,2,0,0
1230,0,1,1,1,0,0
1231,0,0,1,1,0,0
1232,0,2,0,2,0,1
1233,0,2,0,2,0,1
1234,0,3,0,2,0,1
1235,0,3,0,2,0,1
1236,0,3,0,1,0,1
1237,0,3,0,1,0,1
1238,0,3,0,0,0,2
1239,0,3,1,0,0,1
1240,1,3,1,0,0,1
1241,1,3,2,0,0,1
1242,1,3,2,0,0,0
1243,1,3,2,0,0,0
1244,1,2,2,0,0,0
1245,1,1,2,0,0,1
1246,1,1,2,1,0,1
1247,1,1,2,1,0,1
1248,0,1,3,1,0,0
1249,0,1,2,1,0,0
1250,0,1,2,1,1,1
1251,0,1,2,0,1,1
1252,1,1,2,0,1,1
1253,1,2,2,0,1,0
1254,1,1,2,0,1,0
1255,1,1,2,0,1,0
1256,1,2,2,0,1,0
1257,1,2,1,0,1,1
1258,1,2,1,0,0,1
1259,2,2,1,0,0,1
1260,2,2,1,0,0,2
1261,2,3,2,0,0,1
1262,2,3,1,0,0,1
1263,2,3,2,0,0,1
1264,2,3,2,0,0,1
1265,1,3,2,0,0,1
1266,1,3,2,0,0,0
1267,0,3,2,0,0,0
1268,0,3,2,0,0,0
1269,0,3,2,0,0,1
1270,0,3,2,0,0,2
1271,0,3,2,0,1,2
1272,0,4,1,0,1,2
1273,0,4,0,0,1,1
1274,0,3,0,1,0,2
1275,0,3,0,1,0,2
1276,0,3,0,1,0,2
1277,0,3,0,1,0,1
1278,0,2,1,1,0,0
1279,0,2,1,1,0,0
1280,0,2,1,1,0,0
1281,0,1,1,0,0,0
1282,0,1,0,0,0,0
1283,0,1,0,1,0,1
1284,0,1,0,2,0,1
1285,0,1,0,2,0,2
1286,0,1,0,2,0,2
1287,0,2,0,2,0,2
1288,0,2,0,1,0,3
1289,0,1,0,1,0,3
1290,0,2,0,1,0,3
1291,0,2,0,1,0,3
1292,0,2,1,2,0,2
1293,0,2,1,2,0,2
1294,0,2,1,1,0,1
1295,0,2,1,1,0,1
1296,0,2,1,1,0,1
1297,0,2,2,1,0,1
1298,0,2,2,1,0,0
1299,0,2,2,1,0,0
1300,0,1,2,1,0,0
1301,0,1,2,1,1,0
1302,0,2,1,2,1,0
1303,0,2,1,1,1,0
1304,0,2,1,1,2,0
1305,1,2,1,1,2,0
1306,0,2,1,1,2,0
1307,0,2,1,0,3,0
1308,0,3,0,0,3,0
1309,1,3,0,0,3,0
1310,1,3,0,0,3,0
1311,1,3,0,0,3,0
1312,0,3,0,0,2,0
1313,0,3,0,0,2,0
1314,0,3,0,0,2,2
1315,0,4,1,0,1,3
1316,0,4,1,0,1,3
1317,1,3,1,0,0,2
1318,1,2,1,0,0,1
1319,1,2,1,0,0,1
1320,1,2,1,0,0,1
1321,1,0,1,0,0,0
1322,1,0,1,0,0,0
1323,1,0,1,0,0,0
1324,1,0,1,0,0,0
1325,1,0,0,0,0,0
1326,0,0,0,0,1,0
1327,0,0,0,0,1,0
1328,0,0,0,0,1,0
1329,0,0,0,0,0,0
1330,0,0,0,0,0,1
1331,0,0,0,0,0,1
1332,0,1,0,1,0,1
1333,0,1,0,1,0,0
1334,0,1,0,1,0,2
1335,0,2,0,1,0,2
1336,0,2,0,2,0,2
1337,0,2,0,2,0,2
1338,0,2,0,2,0,2
1339,0,2,0,2,0,1
1340,0,2,0,2,0,0
1341,0,2,0,1,0,1
1342,0,2,0,1,1,1
1343,0,2,0,1,1,1
1344,0,2,0,1,1,1
1345,0,2,0,0,1,1
1346,0,2,0,1,1,1
1347,1,2,0,1,2,1
1348,1,2,0,1,2,1
1349,1,2,0,1,2,1
1350,1,2,0,1,2,1
1351,1,2,0,0,2,1
1352,1,1,0,0,2,1
1353,1,1,0,0,2,1
1354,0,1,0,0,2,1
1355,0,1,0,0,2,1
1356,1,1,1,0,2,1
1357,1,0,1,0,2,0
1358,1,0,1,0,1,0
1359,1,1,1,0,1,0
1360,1,1,1,0,0,0
1361,1,1,2,0,0,0
1362,1,2,2,0,0,0
1363,1,2,2,0,0,1
1364,1,2,2,0,0,1
1365,0,2,2,0,0,1
1366,0,2,2,1,0,1
1367,0,2,1,1,1,1
1368,0,2,1,1,1,1
1369,0,2,1,1,1,1
1370,0,2,0,1,1,0
1371,0,2,0,1,1,1
1372,0,2,0,0,1,1
1373,0,2,0,0,1,1
1374,0,2,0,0,1,1
1375,1,2,0,0,1,0
1376,1,0,0,0,0,0
1377,1,0,0,2,0,0
1378,1,0,0,3,0,0
1379,1,0,0,3,0,0
1380,1,0,0,2,0,0
1381,1,0,0,3,0,1
1382,1,0,0,3,0,1
1383,1,1,0,3,0,1
1384,0,0,1,3,0,0
1385,0,0,1,3,0,0
1386,0,0,1,3,0,0
1387,0,0,1,3,0,0
1388,0,0,2,2,0,0
1389,0,0,2,3,0,1
1390,0,0,2,2,0,1
1391,0,0,2,1,0,1
1392,0,0,2,1,0,0
1393,0,0,3,1,0,0
1394,0,0,3,1,0,0
1395,0,0,3,1,0,0
1396,0,0,2,1,0,0
1397,0,0,1,1,0,0
1398,0,0,1,1,0,0
1399,0,0,1,2,0,0
1400,0,0,1,2,0,0
1401,0,0,1,2,1,0
1402,0,0,1,1,1,0
1403,0,0,2,1,2,0
1404,0,0,1,1,2,0
1405,0,0,1,0,2,1
1406,0,0,1,0,2,1
1407,0,0,1,0,2,2
1408,0,0,1,0,2,1
1409,0,0,1,0,1,1
1410,0,0,1,0,1,2
1411,0,0,1,0,0,1
1412,0,0,1,0,0,1
1413,0,0,0,0,0,1
1414,0,0,0,0,0,1
1415,0,0,1,0,0,1
1416,0,0,1,0,0,1
1417,0,0,1,0,0,2
1418,0,0,1,0,0,2
1419,0,0,1,0,0,1
1420,0,0,1,0,0,0
1421,1,0,1,0,0,0
1422,1,0,1,0,0,0
1423,1,0,1,0,0,0
1424,1,0,1,0,0,0
1425,1,0,0,0,0,1
1426,0,0,0,0,0,1
1427,0,0,0,1,0,1
1428,0,1,0,1,0,1
1429,0,1,0,1,0,1
1430,0,1,0,1,1,1
1431,0,1,0,1,1,1
1432,0,1,0,1,1,1
1433,0,1,0,0,1,2
1434,0,1,0,0,1,1
1435,0,1,0,0,1,1
1436,0,1,0,0,1,1
1437,0,1,0,0,1,2
1438,0,1,0,0,1,2
1439,0,1,0,0,1,2
1440,0,1,0,1,1,0
1441,0,1,0,1,1,0
1442,0,1,0,1,0,1
1443,0,1,0,1,0,1
1444,0,1,0,1,1,1
1445,0,0,0,1,0,0
1446,0,0,0,2,0,0
1447,0,0,1,2,0,0
1448,0,0,1,3,0,0
1449,0,0,1,2,0,0
1450,0,0,1,3,0,0
1451,0,0,1,3,0,0
1452,0,0,1,2,0,0
1453,0,0,1,3,0,0
1454,0,1,1,3,0,0
1455,0,1,1,2,0,0
1456,0,1,1,2,0,0
1457,0,1,1,2,0,0
1458,0,1,0,2,0,0
1459,0,1,0,1,0,0
1460,0,1,1,2,0,0
1461,0,1,1,2,0,0
1462,0,1,0,2,0,0
1463,0,0,1,1,0,1
1464,0,0,1,1,0,1
1465,0,1,2,1,0,1
1466,0,1,2,1,0,1
1467,0,1,2,1,0,1
1468,0,1,2,1,0,2
1469,0,1,2,2,0,2
1470,0,1,2,2,0,1
1471,0,1,3,3,0,1
1472,0,1,3,3,0,1
1473,0,0,3,3,0,2
1474,0,0,3,3,0,1
1475,0,0,4,3,0,1
1476,0,0,3,3,0,1
1477,0,0,2,1,0,0
1478,0,0,2,1,1,0
1479,0,0,2,1,1,0
1480,0,0,2,1,1,0
1481,0,0,2,0,1,0
1482,0,0,1,0,1,0
1483,0,1,1,0,1,0
1484,0,1,1,0,1,0
1485,0,1,1,0,1,1
1486,0,1,0,1,0,1
1487,0,1,0,1,0,1
1488,0,1,1,2,0,2
1489,0,1,1,2,0,1
1490,0,1,1,1,0,1
1491,0,1,1,1,0,0
1492,0,0,2,1,0,0
1493,0,0,3,1,0,0
1494,0,0,3,1,0,0
1495,0,0,3,1,0,1
1496,0,0,3,1,0,1
1497,0,1,3,1,1,2
1498,0,1,2,0,1,2
1499,0,1,2,0,1,1
1500,0,1,2,0,1,1
1501,0,1,2,0,1,0
1502,0,1,1,1,1,0
1503,0,1,1,1,1,0
1504,0,1,0,1,1,1
1505,0,1,0,1,0,1
1506,0,1,1,1,0,1
1507,0,1,1,1,0,1
1508,0,1,2,1,0,1
1509,0,0,2,1,0,1
1510,0,0,2,0,0,2
1511,0,0,2,0,0,2
1512,0,0,2,0,0,2
1513,0,0,2,0,0,2
1514,0,0,2,1,0,2
1515,0,0,2,1,0,2
1516,0,0,1,1,0,3
1517,0,0,1,1,0,3
1518,1,0,1,1,0,2
1519,1,1,0,1,0,2
1520,1,1,0,1,0,1
1521,1,1,0,1,0,1
1522,1,1,0,1,0,1
1523,0,1,1,1,0,1
1524,0,1,1,1,0,2
1525,0,1,1,1,0,2
1526,0,1,1,0,0,1
1527,0,1,1,0,0,2
1528,0,1,1,0,0,2
1529,0,2,1,0,0,3
1530,0,2,0,0,0,2
1531,0,2,0,0,0,3
1532,0,2,0,0,1,3
1533,0,2,0,0,1,3
1534,0,2,0,0,1,1
1535,0,2,0,0,1,1
1536,0,2,0,0,1,0
1537,0,2,0,0,1,1
1538,0,2,1,0,1,1
1539,0,2,1,0,1,1
1540,0,1,1,0,0,1
1541,0,0,2,1,0,1
1542,1,0,2,2,0,1
1543,1,0,2,2,0,2
1544,1,0,2,2,0,1
1545,1,1,2,2,0,1
1546,1,1,2,2,0,1
1547,1,1,2,2,0,0
1548,1,2,2,1,1,0
1549,2,2,1,1,1,0
1550,2,2,1,1,1,0
1551,2,2,1,1,1,0
1552,2,2,0,1,1,0
1553,2,2,0,0,1,0
1554,1,2,0,0,1,0
1555,0,2,0,0,0,0
1556,0,2,0,0,0,0
1557,0,1,0,0,0,0
1558,0,2,0,0,0,0
1559,0,2,1,0,0,0
1560,0,2,1,0,0,1
1561,0,2,1,0,0,1
1562,0,2,1,0,0,2
1563,0,2,1,0,0,4
1564,0,2,1,0,0,4
1565,0,2,2,0,0,4
1566,0,2,2,0,0,3
1567,0,1,2,0,0,2
1568,0,1,2,0,0,2
1569,0,0,1,0,0,2
1570,0,0,1,0,0,1
1571,0,0,1,1,0,1
1572,0,0,1,1,0,1
1573,0,0,2,1,0,1
1574,0,0,1,1,0,0
1575,0,0,1,1,0,0
1576,0,0,1,0,0,0
1577,0,0,1,0,0,0
1578,0,0,1,0,0,0
1579,0,0,1,0,0,1
1580,0,0,1,0,0,1
1581,0,0,1,0,0,2
1582,0,0,1,0,0,2
1583,0,1,1,0,0,2
1584,0,2,0,0,0,2
1585,0,2,0,0,0,1
1586,0,3,0,0,0,2
1587,0,3,1,0,0,1
1588,0,3,1,1,0,1
1589,0,4,1,1,0,2
1590,0,4,1,1,0,1
1591,0,4,1,2,0,1
1592,0,4,1,2,0,1
1593,0,4,1,1,0,1
1594,0,5,1,1,0,1
1595,0,4,2,2,0,1
1596,0,4,2,1,0,2
1597,0,4,1,1,0,2
1598,0,4,1,1,0,2
1599,1,4,1,1,0,1
1600,1,4,1,1,0,1
1601,1,4,1,1,0,1
1602,1,3,1,1,0,1
1603,2,1,2,2,0,1
1604,2,1,2,1,0,0
1605,1,1,3,1,0,0
1606,1,0,3,1,0,0
1607,1,0,3,1,0,0
1608,1,0,3,1,0,1
1609,1,0,3,1,0,3
1610,0,0,4,1,0,3
1611,0,1,4,0,0,3
1612,0,2,4,0,0,3
1613,0,2,3,0,0,2
1614,0,2,3,0,1,2
1615,0,2,2,0,1,1
1616,0,2,0,0,1,1
1617,0,2,0,0,1,1
1618,0,2,0,1,1,2
1619,0,2,0,1,1,1
1620,0,2,0,2,1,1
1621,0,2,1,2,1,0
1622,0,2,1,2,1,0
1623,0,1,1,3,1,0
1624,0,1,1,3,1,0
1625,0,1,1,3,1,1
1626,0,1,1,3,1,1
1627,0,1,1,3,0,2
1628,0,1,1,2,1,3
1629,0,2,2,2,1,2
1630,0,2,2,1,1,1
1631,0,2,1,1,1,1
1632,0,2,1,0,1,0
1633,0,3,2,0,1,0
1634,1,3,2,0,1,0
1635,1,3,2,0,1,1
1636,1,2,2,0,0,1
1637,1,2,2,0,0,2
1638,1,2,2,0,0,2
1639,1,2,1,0,0,1
1640,1,2,0,1,0,1
1641,1,2,1,1,0,1
1642,1,2,1,1,0,1
1643,1,1,1,1,0,1
1644,1,1,1,1,0,1
1645,0,1,1,1,0,1
1646,0,1,1,1,0,1
1647,0,1,1,1,1,0
1648,0,1,1,1,1,0
1649,0,1,1,1,1,0
1650,0,1,1,1,1,1
1651,0,0,0,0,1,2
1652,0,1,0,1,1,2
1653,0,1,0,1,1,2
1654,0,1,1,1,1,2
1655,0,1,1,1,0,2
1656,0,1,1,1,0,2
1657,0,2,1,2,0,2
1658,0,2,1,2,0,2
1659,1,2,1,2,0,2
1660,1,2,1,1,0,2
1661,1,2,1,1,0,1
1662,1,2,1,1,0,1
1663,1,2,0,1,1,2
1664,1,1,1,2,1,1
1665,1,1,1,1,1,2
1666,1,0,1,1,1,2
1667,1,0,1,1,2,1
1668,1,0,1,1,2,1
1669,1,0,1,0,2,0
1670,2,0,1,0,2,1
1671,1,1,1,0,2,1
1672,1,1,0,0,1,1
1673,1,1,0,0,1,1
1674,1,1,0,0,1,2
1675,1,2,0,0,1,2
1676,1,2,1,0,1,1
1677,1,2,1,0,1,0
1678,0,3,1,0,1,0
1679,0,3,2,0,1,0
1680,0,2,2,1,1,0
1681,0,2,2,1,0,0
1682,0,2,2,2,1,0
1683,0,2,2,2,1,0
1684,0,1,2,2,1,0
1685,0,1,1,1,1,0
1686,0,0,1,1,1,0
1687,0,0,1,2,1,0
1688,0,0,1,2,1,1
1689,0,0,0,2,1,1
1690,0,1,0,2,0,2
1691,0,1,0,1,0,2
1692,0,1,0,1,0,2
1693,0,1,0,1,0,2
1694,0,1,0,1,0,2
1695,0,1,1,1,0,2
1696,0,1,1,2,0,1
1697,0,1,1,2,0,1
1698,0,1,1,2,0,1
1699,0,1,1,2,0,2
1700,0,1,1,2,0,2
1701,0,1,1,2,0,2
1702,0,1,1,3,0,2
1703,0,1,1,3,0,2
1704,0,1,0,3,0,2
1705,0,1,0,3,0,2
1706,0,0,0,2,0,1
1707,0,0,0,2,1,1
1708,0,0,0,2,1,1
1709,0,0,0,2,1,0
1710,0,1,0,2,1,0
1711,0,1,0,1,1,0
1712,0,1,0,1,2,0
1713,0,1,0,1,2,0
1714,0,1,0,1,2,0
1715,0,1,0,1,2,1
1716,0,1,0,0,1,1
1717,0,1,0,0,1,1
1718,0,1,1,0,1,1
1719,0,2,1,0,1,0
1720,0,2,0,0,1,0
1721,0,2,0,0,1,0
1722,0,2,1,0,1,0
1723,0,2,2,0,1,0
1724,0,1,2,0,1,1
1725,0,1,2,0,0,1
1726,0,1,3,0,0,1
1727,0,1,3,0,0,2
1728,0,1,3,0,0,2
1729,0,1,3,0,0,2
1730,0,1,3,0,0,2
1731,0,1,3,0,0,1
1732,0,1,2,0,0,1
1733,0,0,2,0,0,1
1734,0,1,2,0,0,0
1735,0,2,2,0,0,0
1736,0,2,1,0,0,0
1737,0,2,0,0,0,0
1738,1,2,0,0,0,0
1739,1,2,0,0,0,0
1740,1,1,0,0,0,0
1741,1,1,0,0,0,0
1742,1,1,0,1,0,1
1743,1,1,0,1,0,1
1744,1,1,0,1,0,2
1745,1,2,0,2,0,2
1746,1,3,0,2,0,2
1747,1,2,0,2,0,2
1748,1,3,0,2,0,0
1749,1,4,0,2,0,0
1750,0,4,0,1,0,1
1751,0,4,0,1,0,1
1752,0,4,0,1,0,2
1753,0,4,0,1,0,2
1754,0,4,0,0,0,2
1755,0,4,0,0,0,2
1756,0,3,0,0,0,2
1757,0,2,0,0,0,2
1758,0,2,0,0,0,2
1759,0,2,0,0,0,1
1760,0,2,0,0,0,1
1761,0,3,0,0,0,1
1762,0,2,0,0,0,0
1763,0,2,0,0,0,0
1764,0,2,1,0,0,0
1765,0,2,1,0,0,0
1766,0,2,1,1,0,0
1767,0,1,1,1,0,0
1768,0,1,1,1,0,0
1769,0,1,1,1,0,1
1770,0,1,1,1,0,1
1771,0,0,1,1,1,1
1772,0,0,0,1,1,2
1773,0,0,0,1,1,3
1774,0,0,0,1,1,3
1775,0,2,0,0,1,3
1776,0,3,0,0,0,1
1777,0,3,0,0,0,2
1778,0,3,0,0,0,2
1779,0,4,0,0,0,1
1780,0,4,0,0,0,2
1781,0,4,0,0,0,2
1782,0,3,0,0,0,2
1783,0,3,0,1,0,2
1784,0,3,0,1,0,1
1785,0,3,0,1,0,1
1786,0,2,0,1,0,0
1787,0,1,0,1,0,0
1788,0,1,1,1,2,0
1789,0,1,1,1,2,0
1790,0,2,1,1,2,0
1791,0,2,1,1,2,0
1792,0,2,1,0,2,0
1793,0,2,1,0,3,0
1794,0,2,2,0,3,0
1795,0,3,2,0,3,0
1796,0,4,2,0,2,1
1797,0,4,1,0,1,1
1798,0,4,1,0,1,1
1799,0,4,1,0,1,1
1800,0,4,1,0,1,0
1801,0,4,1,0,1,0
1802,0,4,1,0,1,0
1803,0,3,1,0,1,1
1804,0,3,1,0,1,1
1805,0,3,0,0,1,1
1806,0,2,0,0,1,1
1807,0,2,0,0,0,2
1808,0,2,0,0,0,2
1809,0,3,0,1,0,1
1810,0,3,0,1,0,1
1811,0,3,0,1,0,1
1812,0,3,0,1,0,0
1813,0,2,0,1,0,0
1814,0,2,0,1,0,0
1815,0,3,0,2,0,0
1816,0,3,1,2,0,0
1817,0,3,1,2,0,2
1818,0,2,1,3,0,2
1819,0,2,1,2,0,2
1820,0,2,1,1,0,1
1821,0,2,1,1,0,1
1822,0,2,1,1,0,1
1823,0,2,1,1,0,0
1824,0,2,1,1,0,0
1825,0,2,1,1,0,0
1826,0,2,1,1,0,0
1827,0,2,0,0,0,0
1828,0,2,1,0,0,0
1829,0,2,1,0,1,0
1830,0,2,2,0,1,0
1831,0,2,2,0,1,1
1832,0,2,2,0,1,1
1833,0,2,2,0,2,1
1834,0,2,2,0,2,0
1835,0,1,2,0,2,0
1836,0,1,2,0,2,0
1837,0,1,2,0,1,0
1838,0,1,2,0,1,0
1839,0,0,2,0,1,1
1840,0,0,2,0,1,1
1841,1,0,1,1,0,1
1842,1,0,0,1,0,0
1843,1,0,0,1,1,0
1844,1,1,0,1,1,0
1845,1,1,0,1,1,0
1846,0,1,0,1,1,0
1847,0,1,0,1,1,0
1848,0,1,0,1,1,1
1849,0,0,0,1,1,1
1850,0,0,1,0,1,1
1851,0,0,1,0,0,1
1852,0,0,1,0,1,2
1853,0,0,1,0,1,3
1854,0,0,1,0,0,3
1855,0,0,1,0,0,3
1856,0,0,1,0,0,3
1857,0,0,0,0,0,3
1858,0,0,0,0,0,2
1859,0,0,0,0,0,1
1860,0,0,0,0,0,1
1861,0,0,0,0,0,1
1862,0,0,0,0,1,1
1863,0,0,0,0,2,1
1864,0,0,0,0,1,1
1865,0,0,1,0,1,1
1866,0,0,1,0,1,0
1867,0,0,1,0,1,1
1868,0,0,1,0,1,1
1869,0,2,1,1,2,1
1870,0,2,1,1,2,1
1871,0,2,1,1,2,1
1872,0,2,1,1,1,1
1873,0,2,2,1,1,0
1874,0,3,2,0,1,0
1875,0,3,2,0,2,0
1876,0,3,1,0,2,0
1877,0,3,1,0,2,0
1878,0,3,1,0,1,0
1879,0,3,0,0,0,1
1880,0,3,0,0,0,1
1881,0,3,0,0,0,1
1882,0,4,0,1,0,1
1883,0,3,1,1,0,1
1884,0,2,1,1,0,1
1885,0,2,2,1,0,0
1886,0,2,3,0,0,0
1887,0,2,3,0,0,0
1888,0,2,3,0,0,1
1889,0,2,3,0,0,1
1890,0,2,3,0,0,1
1891,0,2,3,0,0,1
1892,1,2,3,0,0,1
1893,1,1,2,0,0,1
1894,1,1,2,0,0,1
1895,1,1,2,0,0,1
1896,1,1,1,0,0,1
1897,1,0,1,0,0,1
1898,1,0,1,0,0,1
1899,1,0,1,0,0,1
1900,0,0,1,0,0,0
1901,0,0,1,0,0,0
1902,0,0,1,0,0,1
1903,0,0,1,0,0,1
1904,0,0,1,0,0,1
1905,0,0,1,0,0,1
1906,0,0,1,1,0,1
1907,0,0,0,1,0,2
1908,0,0,1,1,0,3
1909,0,1,1,1,0,3
1910,0,1,1,2,0,4
1911,0,1,1,2,0,3
1912,0,1,1,2,1,3
1913,0,1,1,2,1,2
1914,0,1,1,2,1,1
1915,0,0,1,1,1,2
1916,0,0,1,1,1,2
1917,0,0,1,1,1,1
1918,0,0,0,1,1,1
1919,0,0,0,1,1,2
1920,0,0,0,0,1,2
1921,0,0,0,0,2,1
